customer_id,tenure_months,login_frequency,monthly_charges,R_score,F_score,M_score,RFM_score,customer_segment
C23226,14,17,379.42,2,3,1,6,At Risk
C23227,7,13,1092.09,1,2,5,8,Potential Loyal
C23229,19,8,1189.41,3,1,5,9,Potential Loyal
C23230,32,2,1068.25,5,1,5,11,Loyal
C23231,10,29,740.79,2,5,4,11,Loyal
C23232,24,15,491.07,4,3,3,10,Loyal
C23233,12,18,398.87,2,3,2,7,Potential Loyal
C23234,20,22,469.38,3,4,2,9,Potential Loyal
C23235,24,14,455.59,4,2,2,8,Potential Loyal
C23236,10,19,634.68,2,4,3,9,Potential Loyal
C23238,18,12,1422.19,3,2,5,10,Loyal
C23239,28,4,343.09,4,1,1,6,At Risk
C23241,16,16,468.75,3,3,2,8,Potential Loyal
C23242,34,8,397.98,5,1,2,8,Potential Loyal
C23243,22,7,327.46,3,1,1,5,At Risk
C23244,9,27,406.99,2,5,2,9,Potential Loyal
C23246,35,14,453.52,5,2,2,9,Potential Loyal
C23247,29,20,400.11,4,4,2,10,Loyal
C23248,31,20,370.23,5,4,1,10,Loyal
C23250,35,10,1281.36,5,2,5,12,Loyal
C23251,0,18,813.26,1,3,4,8,Potential Loyal
C23253,2,0,690.17,1,1,3,5,At Risk
C23255,10,0,738.08,2,1,4,7,Potential Loyal
C23256,34,29,602.69,5,5,3,13,High Value
C23257,4,27,667.77,1,5,3,9,Potential Loyal
C23259,2,23,462.82,1,5,2,8,Potential Loyal
C23260,34,24,488.91,5,5,3,13,High Value
C23261,10,27,751.11,2,5,4,11,Loyal
C23262,1,16,682.77,1,3,3,7,Potential Loyal
C23263,6,9,703.63,1,1,3,5,At Risk
C23264,10,22,373.38,2,4,1,7,Potential Loyal
C23265,21,10,386.37,3,2,1,6,At Risk
C23266,36,22,730.55,5,4,4,13,High Value
C23267,36,13,848.18,5,2,4,11,Loyal
C23268,25,8,842.78,4,1,4,9,Potential Loyal
C23270,23,20,392.8,4,4,2,10,Loyal
C23272,0,20,349.59,1,4,1,6,At Risk
C23274,31,7,776.67,5,1,4,10,Loyal
C23275,8,24,443.99,2,5,2,9,Potential Loyal
C23277,20,11,1496.19,3,2,5,10,Loyal
C23278,16,14,493.71,3,2,3,8,Potential Loyal
C23280,19,22,467.14,3,4,2,9,Potential Loyal
C23283,11,25,1060.02,2,5,5,12,Loyal
C23285,8,7,813.5,2,1,4,7,Potential Loyal
C23286,26,15,630.84,4,3,3,10,Loyal
C23287,22,17,1391.38,3,3,5,11,Loyal
C23288,15,9,481.54,2,1,3,6,At Risk
C23289,16,3,344.65,3,1,1,5,At Risk
C23290,3,0,1479.16,1,1,5,7,Potential Loyal
C23291,28,11,469.75,4,2,2,8,Potential Loyal
C23294,24,23,479.54,4,5,3,12,Loyal
C23296,31,11,821.75,5,2,4,11,Loyal
C23297,11,14,422.85,2,2,2,6,At Risk
C23298,15,8,359.33,2,1,1,4,Low Engagement
C23300,11,15,1148.63,2,3,5,10,Loyal
C23301,11,14,438.91,2,2,2,6,At Risk
C23302,22,26,765.07,3,5,4,12,Loyal
C23304,21,19,889.83,3,4,4,11,Loyal
C23305,0,21,330.48,1,4,1,6,At Risk
C23307,19,10,611.85,3,2,3,8,Potential Loyal
C23308,3,30,766.6,1,5,4,10,Loyal
C23309,18,18,634.4,3,3,3,9,Potential Loyal
C23310,35,3,474.29,5,1,2,8,Potential Loyal
C23311,20,12,364.53,3,2,1,6,At Risk
C23312,14,15,658.28,2,3,3,8,Potential Loyal
C23313,23,20,319.36,4,4,1,9,Potential Loyal
C23315,14,9,707.19,2,1,3,6,At Risk
C23316,34,18,470.73,5,3,2,10,Loyal
C23318,30,20,898.68,5,4,4,13,High Value
C23319,21,0,1244.45,3,1,5,9,Potential Loyal
C23320,14,10,1163.75,2,2,5,9,Potential Loyal
C23323,18,26,469.92,3,5,2,10,Loyal
C23327,23,14,677.11,4,2,3,9,Potential Loyal
C23328,17,7,336.6,3,1,1,5,At Risk
C23330,12,21,847.92,2,4,4,10,Loyal
C23331,6,11,777.68,1,2,4,7,Potential Loyal
C23332,34,13,625.34,5,2,3,10,Loyal
C23334,30,12,306.32,5,2,1,8,Potential Loyal
C23335,34,14,816.47,5,2,4,11,Loyal
C23336,30,20,1060.17,5,4,5,14,High Value
C23337,7,20,604.31,1,4,3,8,Potential Loyal
C23338,13,18,458.89,2,3,2,7,Potential Loyal
C23339,24,19,1092.63,4,4,5,13,High Value
C23340,15,22,303.84,2,4,1,7,Potential Loyal
C23341,20,9,631.12,3,1,3,7,Potential Loyal
C23343,20,15,847.48,3,3,4,10,Loyal
C23344,29,8,312.6,4,1,1,6,At Risk
C23346,24,7,1007.51,4,1,5,10,Loyal
C23347,27,19,300.5,4,4,1,9,Potential Loyal
C23349,2,8,349.78,1,1,1,3,Low Engagement
C23350,14,11,813.63,2,2,4,8,Potential Loyal
C23351,9,20,1006.73,2,4,5,11,Loyal
C23352,18,15,344.46,3,3,1,7,Potential Loyal
C23353,10,16,1131.96,2,3,5,10,Loyal
C23354,1,20,490.87,1,4,3,8,Potential Loyal
C23355,24,12,1433.48,4,2,5,11,Loyal
C23356,29,14,450.22,4,2,2,8,Potential Loyal
C23358,19,25,434.21,3,5,2,10,Loyal
C23361,15,14,323.26,2,2,1,5,At Risk
C23362,28,26,345.79,4,5,1,10,Loyal
C23364,36,23,778.86,5,5,4,14,High Value
C23365,7,12,471.16,1,2,2,5,At Risk
C23366,20,0,1487.01,3,1,5,9,Potential Loyal
C23367,34,5,746.5,5,1,4,10,Loyal
C23368,16,16,449.25,3,3,2,8,Potential Loyal
C23369,12,5,334.79,2,1,1,4,Low Engagement
C23370,33,26,889.62,5,5,4,14,High Value
C23371,32,6,367.82,5,1,1,7,Potential Loyal
C23372,32,17,401.13,5,3,2,10,Loyal
C23373,13,17,334.35,2,3,1,6,At Risk
C23374,0,18,697.73,1,3,3,7,Potential Loyal
C23375,21,22,1255.38,3,4,5,12,Loyal
C23377,19,13,345.3,3,2,1,6,At Risk
C23378,2,6,497.95,1,1,3,5,At Risk
C23381,8,15,882.71,2,3,4,9,Potential Loyal
C23382,16,22,644.38,3,4,3,10,Loyal
C23383,28,19,640.54,4,4,3,11,Loyal
C23385,34,20,664.28,5,4,3,12,Loyal
C23386,26,17,332.19,4,3,1,8,Potential Loyal
C23387,32,24,341.38,5,5,1,11,Loyal
C23388,33,2,615.48,5,1,3,9,Potential Loyal
C23390,7,29,1366.99,1,5,5,11,Loyal
C23392,29,19,1029.06,4,4,5,13,High Value
C23393,27,6,421.38,4,1,2,7,Potential Loyal
C23396,0,9,458.01,1,1,2,4,Low Engagement
C23397,8,15,1089.41,2,3,5,10,Loyal
C23398,19,16,434.11,3,3,2,8,Potential Loyal
C23400,16,27,354.91,3,5,1,9,Potential Loyal
C23401,24,12,754.51,4,2,4,10,Loyal
C23402,2,18,1358.69,1,3,5,9,Potential Loyal
C23404,34,8,710.6,5,1,3,9,Potential Loyal
C23407,27,7,395.22,4,1,2,7,Potential Loyal
C23408,34,14,796.41,5,2,4,11,Loyal
C23409,11,22,1445.64,2,4,5,11,Loyal
C23410,25,9,600.74,4,1,3,8,Potential Loyal
C23411,19,22,345.37,3,4,1,8,Potential Loyal
C23413,6,12,1341.11,1,2,5,8,Potential Loyal
C23415,1,17,717.63,1,3,3,7,Potential Loyal
C23416,25,10,1158.94,4,2,5,11,Loyal
C23417,32,24,1228.43,5,5,5,15,High Value
C23419,25,12,423.89,4,2,2,8,Potential Loyal
C23420,35,24,861.55,5,5,4,14,High Value
C23422,12,13,642.82,2,2,3,7,Potential Loyal
C23423,31,23,1287.25,5,5,5,15,High Value
C23424,5,26,753.98,1,5,4,10,Loyal
C23425,35,26,845.74,5,5,4,14,High Value
C23426,20,22,447.27,3,4,2,9,Potential Loyal
C23427,0,9,374.3,1,1,1,3,Low Engagement
C23428,24,19,452.07,4,4,2,10,Loyal
C23430,22,11,1125.09,3,2,5,10,Loyal
C23431,32,14,318.3,5,2,1,8,Potential Loyal
C23432,33,22,412.5,5,4,2,11,Loyal
C23435,22,18,868.9,3,3,4,10,Loyal
C23436,30,22,883.2,5,4,4,13,High Value
C23440,29,22,310.35,4,4,1,9,Potential Loyal
C23442,6,11,384.06,1,2,1,4,Low Engagement
C23443,24,18,611.37,4,3,3,10,Loyal
C23444,17,16,1044.51,3,3,5,11,Loyal
C23445,29,19,1450.37,4,4,5,13,High Value
C23447,0,27,404.86,1,5,2,8,Potential Loyal
C23448,6,19,498.41,1,4,3,8,Potential Loyal
C23450,16,14,412.92,3,2,2,7,Potential Loyal
C23451,35,23,832.94,5,5,4,14,High Value
C23453,28,17,1006.4,4,3,5,12,Loyal
C23454,7,19,688.87,1,4,3,8,Potential Loyal
C23455,24,9,316.95,4,1,1,6,At Risk
C23456,19,27,698.56,3,5,3,11,Loyal
C23460,30,9,1156.93,5,1,5,11,Loyal
C23462,15,25,718.29,2,5,3,10,Loyal
C23463,33,15,394.32,5,3,2,10,Loyal
C23465,17,23,479.14,3,5,3,11,Loyal
C23466,5,14,427.39,1,2,2,5,At Risk
C23468,35,20,1162.54,5,4,5,14,High Value
C23469,24,24,838.41,4,5,4,13,High Value
C23470,34,23,326.18,5,5,1,11,Loyal
C23471,24,19,481.13,4,4,3,11,Loyal
C23472,10,12,438.64,2,2,2,6,At Risk
C23473,31,10,769.02,5,2,4,11,Loyal
C23474,16,0,714.41,3,1,3,7,Potential Loyal
C23475,24,10,433.15,4,2,2,8,Potential Loyal
C23476,22,17,654.42,3,3,3,9,Potential Loyal
C23477,18,1,1063.83,3,1,5,9,Potential Loyal
C23479,35,25,622.48,5,5,3,13,High Value
C23481,12,32,765.83,2,5,4,11,Loyal
C23482,19,4,1144.96,3,1,5,9,Potential Loyal
C23483,26,10,848.01,4,2,4,10,Loyal
C23484,7,8,1068.39,1,1,5,7,Potential Loyal
C23485,4,3,480.59,1,1,3,5,At Risk
C23488,31,7,858.77,5,1,4,10,Loyal
C23490,29,14,434.21,4,2,2,8,Potential Loyal
C23491,21,23,1164.17,3,5,5,13,High Value
C23492,7,18,393.94,1,3,2,6,At Risk
C23494,18,12,497.31,3,2,3,8,Potential Loyal
C23497,16,8,360.49,3,1,1,5,At Risk
C23498,33,22,328.27,5,4,1,10,Loyal
C23501,31,20,727.28,5,4,3,12,Loyal
C23503,17,20,884.28,3,4,4,11,Loyal
C23504,16,3,400.22,3,1,2,6,At Risk
C23505,31,8,435.65,5,1,2,8,Potential Loyal
C23506,32,14,771.24,5,2,4,11,Loyal
C23510,3,13,439.23,1,2,2,5,At Risk
C23512,9,19,394.81,2,4,2,8,Potential Loyal
C23514,24,5,832.77,4,1,4,9,Potential Loyal
C23515,13,29,694.29,2,5,3,10,Loyal
C23516,22,4,604.9,3,1,3,7,Potential Loyal
C23517,15,16,709.64,2,3,3,8,Potential Loyal
C23518,0,12,424.66,1,2,2,5,At Risk
C23521,25,31,818.05,4,5,4,13,High Value
C23522,13,21,1218.5,2,4,5,11,Loyal
C23523,22,18,1433.67,3,3,5,11,Loyal
C23524,12,3,766.13,2,1,4,7,Potential Loyal
C23525,1,3,1453.21,1,1,5,7,Potential Loyal
C23526,30,20,1252.45,5,4,5,14,High Value
C23529,14,20,701.07,2,4,3,9,Potential Loyal
C23531,7,8,837.24,1,1,4,6,At Risk
C23533,20,12,333.14,3,2,1,6,At Risk
C23536,7,26,374.41,1,5,1,7,Potential Loyal
C23537,24,4,1342.86,4,1,5,10,Loyal
C23539,21,25,416.11,3,5,2,10,Loyal
C23542,31,24,843.36,5,5,4,14,High Value
C23543,3,19,346.68,1,4,1,6,At Risk
C23545,29,18,453.65,4,3,2,9,Potential Loyal
C23546,5,3,344.88,1,1,1,3,Low Engagement
C23548,29,15,333.88,4,3,1,8,Potential Loyal
C23549,17,6,736.56,3,1,4,8,Potential Loyal
C23551,22,10,382.55,3,2,1,6,At Risk
C23552,11,12,894.41,2,2,4,8,Potential Loyal
C23553,29,24,1169.63,4,5,5,14,High Value
C23554,33,18,764.61,5,3,4,12,Loyal
C23557,12,20,405.07,2,4,2,8,Potential Loyal
C23558,33,18,833.46,5,3,4,12,Loyal
C23563,16,18,791.61,3,3,4,10,Loyal
C23567,2,16,784.4,1,3,4,8,Potential Loyal
C23569,29,7,612.42,4,1,3,8,Potential Loyal
C23570,7,18,387.91,1,3,2,6,At Risk
C23571,35,27,437.53,5,5,2,12,Loyal
C23572,1,9,338.56,1,1,1,3,Low Engagement
C23573,4,5,796.74,1,1,4,6,At Risk
C23574,17,11,467.16,3,2,2,7,Potential Loyal
C23577,2,10,336.86,1,2,1,4,Low Engagement
C23578,33,23,461.25,5,5,2,12,Loyal
C23579,22,26,368.85,3,5,1,9,Potential Loyal
C23581,26,18,419.75,4,3,2,9,Potential Loyal
C23582,5,22,1497.54,1,4,5,10,Loyal
C23583,21,21,1310.53,3,4,5,12,Loyal
C23584,6,27,472.25,1,5,2,8,Potential Loyal
C23586,11,1,466.71,2,1,2,5,At Risk
C23587,12,9,1181.79,2,1,5,8,Potential Loyal
C23588,26,18,618.43,4,3,3,10,Loyal
C23589,32,3,1422.46,5,1,5,11,Loyal
C23590,18,21,672.99,3,4,3,10,Loyal
C23591,27,2,758.07,4,1,4,9,Potential Loyal
C23593,19,20,757.76,3,4,4,11,Loyal
C23594,11,12,1016.38,2,2,5,9,Potential Loyal
C23596,6,5,860.91,1,1,4,6,At Risk
C23597,11,19,1268.24,2,4,5,11,Loyal
C23598,23,16,423.81,4,3,2,9,Potential Loyal
C23600,11,15,333.14,2,3,1,6,At Risk
C23601,21,25,793.95,3,5,4,12,Loyal
C23603,20,6,427.83,3,1,2,6,At Risk
C23605,35,29,1398.28,5,5,5,15,High Value
C23609,25,21,1083.39,4,4,5,13,High Value
C23610,6,22,349.16,1,4,1,6,At Risk
C23611,22,25,477.99,3,5,3,11,Loyal
C23615,9,24,423.82,2,5,2,9,Potential Loyal
C23616,20,15,620.41,3,3,3,9,Potential Loyal
C23617,10,14,627.89,2,2,3,7,Potential Loyal
C23618,32,11,884.92,5,2,4,11,Loyal
C23619,8,10,469.45,2,2,2,6,At Risk
C23621,34,13,866.29,5,2,4,11,Loyal
C23624,12,1,365.41,2,1,1,4,Low Engagement
C23626,30,7,319.33,5,1,1,7,Potential Loyal
C23627,3,3,479.84,1,1,3,5,At Risk
C23629,9,14,756.8,2,2,4,8,Potential Loyal
C23630,10,19,874.07,2,4,4,10,Loyal
C23631,31,16,1256.37,5,3,5,13,High Value
C23632,28,18,354.6,4,3,1,8,Potential Loyal
C23633,30,16,699.3,5,3,3,11,Loyal
C23637,15,15,497.54,2,3,3,8,Potential Loyal
C23638,3,13,1366.3,1,2,5,8,Potential Loyal
C23639,11,26,333.77,2,5,1,8,Potential Loyal
C23641,23,0,1448.17,4,1,5,10,Loyal
C23642,18,11,324.94,3,2,1,6,At Risk
C23644,36,7,364.38,5,1,1,7,Potential Loyal
C23645,1,24,343.29,1,5,1,7,Potential Loyal
C23646,35,19,401.59,5,4,2,11,Loyal
C23647,12,20,1024.07,2,4,5,11,Loyal
C23648,34,21,1203.54,5,4,5,14,High Value
C23649,7,10,674.95,1,2,3,6,At Risk
C23650,20,20,451.52,3,4,2,9,Potential Loyal
C23651,29,14,339.0,4,2,1,7,Potential Loyal
C23652,1,5,425.12,1,1,2,4,Low Engagement
C23653,30,10,765.62,5,2,4,11,Loyal
C23654,3,28,772.29,1,5,4,10,Loyal
C23655,28,14,427.13,4,2,2,8,Potential Loyal
C23656,15,16,1427.46,2,3,5,10,Loyal
C23658,20,7,1020.3,3,1,5,9,Potential Loyal
C23659,23,9,724.8,4,1,3,8,Potential Loyal
C23662,23,14,754.8,4,2,4,10,Loyal
C23663,21,2,326.23,3,1,1,5,At Risk
C23666,23,7,364.91,4,1,1,6,At Risk
C23667,8,16,334.4,2,3,1,6,At Risk
C23668,24,21,683.32,4,4,3,11,Loyal
C23669,4,11,1352.2,1,2,5,8,Potential Loyal
C23670,14,12,642.98,2,2,3,7,Potential Loyal
C23672,30,7,671.88,5,1,3,9,Potential Loyal
C23673,18,32,1365.17,3,5,5,13,High Value
C23674,15,12,314.14,2,2,1,5,At Risk
C23675,16,13,443.69,3,2,2,7,Potential Loyal
C23677,35,30,305.59,5,5,1,11,Loyal
C23678,27,12,688.2,4,2,3,9,Potential Loyal
C23680,13,15,1293.04,2,3,5,10,Loyal
C23681,20,26,374.29,3,5,1,9,Potential Loyal
C23682,10,20,1019.14,2,4,5,11,Loyal
C23683,14,7,771.68,2,1,4,7,Potential Loyal
C23684,2,13,606.98,1,2,3,6,At Risk
C23686,28,8,377.04,4,1,1,6,At Risk
C23687,13,15,810.05,2,3,4,9,Potential Loyal
C23688,27,24,758.43,4,5,4,13,High Value
C23689,2,23,430.54,1,5,2,8,Potential Loyal
C23690,32,29,410.57,5,5,2,12,Loyal
C23691,21,24,739.91,3,5,4,12,Loyal
C23692,22,19,1043.48,3,4,5,12,Loyal
C23693,35,10,321.82,5,2,1,8,Potential Loyal
C23694,1,18,326.65,1,3,1,5,At Risk
C23695,29,14,741.27,4,2,4,10,Loyal
C23696,18,4,1129.52,3,1,5,9,Potential Loyal
C23697,0,9,305.75,1,1,1,3,Low Engagement
C23698,15,20,327.09,2,4,1,7,Potential Loyal
C23699,12,31,1432.13,2,5,5,12,Loyal
C23700,0,25,788.35,1,5,4,10,Loyal
C23701,24,26,773.72,4,5,4,13,High Value
C23702,25,26,317.84,4,5,1,10,Loyal
C23704,21,19,440.79,3,4,2,9,Potential Loyal
C23705,1,31,653.92,1,5,3,9,Potential Loyal
C23706,31,5,737.23,5,1,4,10,Loyal
C23707,30,28,429.26,5,5,2,12,Loyal
C23708,29,26,853.29,4,5,4,13,High Value
C23709,22,14,627.53,3,2,3,8,Potential Loyal
C23711,13,2,673.71,2,1,3,6,At Risk
C23712,28,15,390.07,4,3,2,9,Potential Loyal
C23713,3,26,765.63,1,5,4,10,Loyal
C23714,0,11,725.76,1,2,3,6,At Risk
C23715,13,21,841.7,2,4,4,10,Loyal
C23716,35,14,1001.3,5,2,4,11,Loyal
C23717,12,8,385.39,2,1,1,4,Low Engagement
C23719,25,9,812.04,4,1,4,9,Potential Loyal
C23721,29,8,487.85,4,1,3,8,Potential Loyal
C23722,26,5,477.63,4,1,3,8,Potential Loyal
C23723,6,5,343.75,1,1,1,3,Low Engagement
C23724,28,25,1408.34,4,5,5,14,High Value
C23725,6,13,1347.59,1,2,5,8,Potential Loyal
C23726,28,12,843.59,4,2,4,10,Loyal
C23727,5,28,1221.01,1,5,5,11,Loyal
C23728,13,18,699.46,2,3,3,8,Potential Loyal
C23730,22,21,1177.98,3,4,5,12,Loyal
C23731,36,34,1434.37,5,5,5,15,High Value
C23732,18,4,353.95,3,1,1,5,At Risk
C23733,10,19,1411.94,2,4,5,11,Loyal
C23734,15,18,328.95,2,3,1,6,At Risk
C23735,16,11,375.13,3,2,1,6,At Risk
C23737,10,21,342.37,2,4,1,7,Potential Loyal
C23738,12,20,1030.16,2,4,5,11,Loyal
C23741,8,7,418.99,2,1,2,5,At Risk
C23742,32,7,398.59,5,1,2,8,Potential Loyal
C23743,19,14,871.28,3,2,4,9,Potential Loyal
C23744,3,1,462.48,1,1,2,4,Low Engagement
C23747,2,11,407.15,1,2,2,5,At Risk
C23748,20,20,675.43,3,4,3,10,Loyal
C23750,5,25,342.69,1,5,1,7,Potential Loyal
C23751,5,19,460.25,1,4,2,7,Potential Loyal
C23754,33,8,381.2,5,1,1,7,Potential Loyal
C23755,21,14,1023.5,3,2,5,10,Loyal
C23759,3,11,704.25,1,2,3,6,At Risk
C23760,6,3,1215.79,1,1,5,7,Potential Loyal
C23761,14,9,440.57,2,1,2,5,At Risk
C23764,28,12,478.94,4,2,3,9,Potential Loyal
C23765,25,0,804.95,4,1,4,9,Potential Loyal
C23766,16,5,407.5,3,1,2,6,At Risk
C23767,11,11,477.4,2,2,3,7,Potential Loyal
C23768,27,12,873.66,4,2,4,10,Loyal
C23769,33,19,412.9,5,4,2,11,Loyal
C23770,14,10,838.05,2,2,4,8,Potential Loyal
C23772,4,13,851.1,1,2,4,7,Potential Loyal
C23773,1,15,312.09,1,3,1,5,At Risk
C23774,20,0,400.43,3,1,2,6,At Risk
C23775,30,3,485.56,5,1,3,9,Potential Loyal
C23779,22,11,467.26,3,2,2,7,Potential Loyal
C23780,10,11,432.27,2,2,2,6,At Risk
C23782,28,6,1202.12,4,1,5,10,Loyal
C23785,9,11,426.36,2,2,2,6,At Risk
C23786,7,11,1386.49,1,2,5,8,Potential Loyal
C23787,35,1,602.3,5,1,3,9,Potential Loyal
C23788,22,29,330.09,3,5,1,9,Potential Loyal
C23790,15,20,349.04,2,4,1,7,Potential Loyal
C23792,3,4,301.41,1,1,1,3,Low Engagement
C23793,16,26,696.27,3,5,3,11,Loyal
C23794,33,21,329.97,5,4,1,10,Loyal
C23796,4,4,458.37,1,1,2,4,Low Engagement
C23797,36,21,651.79,5,4,3,12,Loyal
C23798,27,21,438.66,4,4,2,10,Loyal
C23800,1,10,393.97,1,2,2,5,At Risk
C23803,30,21,364.52,5,4,1,10,Loyal
C23805,18,8,749.73,3,1,4,8,Potential Loyal
C23806,9,10,391.31,2,2,2,6,At Risk
C23807,23,11,1381.97,4,2,5,11,Loyal
C23809,19,14,385.82,3,2,1,6,At Risk
C23810,5,19,344.78,1,4,1,6,At Risk
C23811,35,19,603.14,5,4,3,12,Loyal
C23812,33,4,849.94,5,1,4,10,Loyal
C23813,0,13,394.74,1,2,2,5,At Risk
C23814,2,13,371.29,1,2,1,4,Low Engagement
C23815,2,23,769.67,1,5,4,10,Loyal
C23816,17,22,662.77,3,4,3,10,Loyal
C23818,29,10,409.63,4,2,2,8,Potential Loyal
C23819,25,4,363.45,4,1,1,6,At Risk
C23820,30,22,372.25,5,4,1,10,Loyal
C23822,8,6,489.18,2,1,3,6,At Risk
C23824,34,16,631.98,5,3,3,11,Loyal
C23825,19,20,477.89,3,4,3,10,Loyal
C23828,21,14,375.71,3,2,1,6,At Risk
C23829,26,7,460.67,4,1,2,7,Potential Loyal
C23830,17,21,369.14,3,4,1,8,Potential Loyal
C23831,9,27,334.5,2,5,1,8,Potential Loyal
C23832,22,6,350.09,3,1,1,5,At Risk
C23836,29,2,307.36,4,1,1,6,At Risk
C23837,22,16,720.28,3,3,3,9,Potential Loyal
C23838,17,10,725.47,3,2,3,8,Potential Loyal
C23839,24,7,336.82,4,1,1,6,At Risk
C23840,17,24,324.88,3,5,1,9,Potential Loyal
C23841,1,16,326.42,1,3,1,5,At Risk
C23842,34,4,1408.93,5,1,5,11,Loyal
C23843,22,19,797.3,3,4,4,11,Loyal
C23844,23,15,839.75,4,3,4,11,Loyal
C23846,3,18,1484.08,1,3,5,9,Potential Loyal
C23847,0,16,741.71,1,3,4,8,Potential Loyal
C23848,15,23,746.27,2,5,4,11,Loyal
C23849,3,13,1153.71,1,2,5,8,Potential Loyal
C23851,33,7,791.1,5,1,4,10,Loyal
C23854,15,5,473.96,2,1,2,5,At Risk
C23855,8,12,494.01,2,2,3,7,Potential Loyal
C23856,10,0,1035.78,2,1,5,8,Potential Loyal
C23857,11,25,766.56,2,5,4,11,Loyal
C23858,3,22,401.56,1,4,2,7,Potential Loyal
C23859,33,28,711.48,5,5,3,13,High Value
C23860,32,17,672.35,5,3,3,11,Loyal
C23861,32,21,1439.9,5,4,5,14,High Value
C23862,14,20,383.57,2,4,1,7,Potential Loyal
C23865,13,8,884.97,2,1,4,7,Potential Loyal
C23866,12,10,804.75,2,2,4,8,Potential Loyal
C23868,21,10,767.72,3,2,4,9,Potential Loyal
C23869,7,26,411.05,1,5,2,8,Potential Loyal
C23871,31,24,485.71,5,5,3,13,High Value
C23872,31,24,467.77,5,5,2,12,Loyal
C23873,31,18,836.28,5,3,4,12,Loyal
C23874,12,10,810.37,2,2,4,8,Potential Loyal
C23876,27,17,725.46,4,3,3,10,Loyal
C23878,15,27,736.75,2,5,4,11,Loyal
C23880,6,14,431.89,1,2,2,5,At Risk
C23881,5,27,745.47,1,5,4,10,Loyal
C23882,15,20,870.6,2,4,4,10,Loyal
C23883,12,5,1142.91,2,1,5,8,Potential Loyal
C23884,0,8,1037.31,1,1,5,7,Potential Loyal
C23885,21,18,721.9,3,3,3,9,Potential Loyal
C23886,6,24,1056.32,1,5,5,11,Loyal
C23887,30,12,1145.23,5,2,5,12,Loyal
C23888,29,21,339.24,4,4,1,9,Potential Loyal
C23889,18,15,815.34,3,3,4,10,Loyal
C23890,28,19,1378.08,4,4,5,13,High Value
C23891,17,17,766.23,3,3,4,10,Loyal
C23892,21,21,1186.25,3,4,5,12,Loyal
C23893,31,13,748.1,5,2,4,11,Loyal
C23895,31,12,355.05,5,2,1,8,Potential Loyal
C23899,11,20,465.03,2,4,2,8,Potential Loyal
C23901,0,15,410.75,1,3,2,6,At Risk
C23904,21,16,490.76,3,3,3,9,Potential Loyal
C23905,35,22,1240.74,5,4,5,14,High Value
C23906,17,26,832.21,3,5,4,12,Loyal
C23907,7,14,466.95,1,2,2,5,At Risk
C23908,15,22,889.64,2,4,4,10,Loyal
C23909,19,23,753.06,3,5,4,12,Loyal
C23910,9,23,874.85,2,5,4,11,Loyal
C23912,31,9,443.91,5,1,2,8,Potential Loyal
C23913,27,19,311.22,4,4,1,9,Potential Loyal
C23914,8,27,479.86,2,5,3,10,Loyal
C23915,31,12,304.51,5,2,1,8,Potential Loyal
C23916,30,22,360.52,5,4,1,10,Loyal
C23917,6,17,1107.02,1,3,5,9,Potential Loyal
C23919,29,13,495.33,4,2,3,9,Potential Loyal
C23920,22,29,1136.49,3,5,5,13,High Value
C23921,24,21,812.17,4,4,4,12,Loyal
C23922,14,8,1056.59,2,1,5,8,Potential Loyal
C23923,13,19,433.97,2,4,2,8,Potential Loyal
C23924,35,19,863.86,5,4,4,13,High Value
C23926,11,14,782.51,2,2,4,8,Potential Loyal
C23927,11,20,472.71,2,4,2,8,Potential Loyal
C23928,14,6,691.95,2,1,3,6,At Risk
C23929,27,27,698.94,4,5,3,12,Loyal
C23930,8,35,324.23,2,5,1,8,Potential Loyal
C23931,30,32,326.7,5,5,1,11,Loyal
C23932,7,8,385.48,1,1,1,3,Low Engagement
C23934,11,14,495.81,2,2,3,7,Potential Loyal
C23937,2,30,1145.08,1,5,5,11,Loyal
C23939,25,29,376.71,4,5,1,10,Loyal
C23940,30,20,397.01,5,4,2,11,Loyal
C23941,9,23,1226.3,2,5,5,12,Loyal
C23942,32,9,999.41,5,1,4,10,Loyal
C23943,13,0,425.88,2,1,2,5,At Risk
C23944,2,22,674.25,1,4,3,8,Potential Loyal
C23945,15,24,636.48,2,5,3,10,Loyal
C23946,10,8,432.28,2,1,2,5,At Risk
C23951,3,19,466.51,1,4,2,7,Potential Loyal
C23952,8,18,627.58,2,3,3,8,Potential Loyal
C23953,23,18,1343.87,4,3,5,12,Loyal
C23954,20,2,494.41,3,1,3,7,Potential Loyal
C23957,9,10,891.15,2,2,4,8,Potential Loyal
C23958,32,20,346.22,5,4,1,10,Loyal
C23959,19,4,343.94,3,1,1,5,At Risk
C23960,10,7,1163.55,2,1,5,8,Potential Loyal
C23962,27,11,804.74,4,2,4,10,Loyal
C23963,11,14,760.06,2,2,4,8,Potential Loyal
C23965,27,20,1032.51,4,4,5,13,High Value
C23966,15,11,1324.04,2,2,5,9,Potential Loyal
C23967,11,16,722.31,2,3,3,8,Potential Loyal
C23968,32,12,411.78,5,2,2,9,Potential Loyal
C23969,27,15,1286.94,4,3,5,12,Loyal
C23971,11,8,814.94,2,1,4,7,Potential Loyal
C23972,15,13,404.48,2,2,2,6,At Risk
C23974,34,15,354.93,5,3,1,9,Potential Loyal
