transaction_id,customer_id,transaction_date,amount,payment_status
T283232,C20974,2025-08-19,366.35,Paid
T283233,C20974,2025-09-18,373.93,Paid
T283234,C20974,2025-10-18,361.58,Paid
T283235,C20974,2025-11-17,366.81,Paid
T283236,C20974,2025-12-17,349.32,Paid
T283237,C20974,2026-01-16,372.42,Paid
T283238,C20974,2026-02-15,372.51,Paid
T283239,C20974,2026-03-17,364.27,Paid
T283240,C20974,2026-04-16,347.14,Paid
T283241,C20974,2026-05-16,362.0,Paid
T283242,C20974,2026-06-15,374.88,Paid
T283243,C20974,2026-07-15,369.0,Paid
T283244,C20974,2026-08-14,356.99,Paid
T283245,C20975,2024-04-16,855.19,Paid
T283246,C20975,2024-05-16,853.18,Paid
T283247,C20975,2024-06-15,855.31,Paid
T283248,C20975,2024-07-15,870.9,Paid
T283249,C20975,2024-08-14,856.74,Paid
T283250,C20975,2024-09-13,813.12,Paid
T283251,C20975,2024-10-13,811.05,Paid
T283252,C20975,2024-11-12,805.33,Paid
T283253,C20975,2024-12-12,858.92,Paid
T283254,C20975,2025-01-11,806.0,Paid
T283255,C20975,2025-02-10,875.05,Paid
T283256,C20975,2025-03-12,878.51,Paid
T283257,C20975,2025-04-11,804.27,Paid
T283258,C20975,2025-05-11,859.42,Paid
T283259,C20975,2025-06-10,816.57,Paid
T283260,C20975,2025-07-10,802.89,Paid
T283261,C20975,2025-08-09,830.24,Paid
T283262,C20975,2025-09-08,837.6,Paid
T283263,C20975,2025-10-08,871.66,Paid
T283264,C20975,2025-11-07,799.82,Paid
T283265,C20975,2025-12-07,806.99,Paid
T283266,C20975,2026-01-06,819.21,Failed
T283267,C20975,2026-02-05,827.96,Paid
T283268,C20976,2026-03-05,784.84,Paid
T283269,C20976,2026-04-04,858.95,Paid
T283270,C20977,2024-02-16,710.88,Paid
T283271,C20977,2024-03-17,753.73,Paid
T283272,C20977,2024-04-16,752.68,Paid
T283273,C20977,2024-05-16,723.08,Paid
T283274,C20977,2024-06-15,744.18,Paid
T283275,C20977,2024-07-15,721.04,Paid
T283276,C20977,2024-08-14,734.68,Paid
T283277,C20977,2024-09-13,723.54,Paid
T283278,C20977,2024-10-13,694.84,Paid
T283279,C20977,2024-11-12,701.52,Paid
T283280,C20977,2024-12-12,713.66,Paid
T283281,C20977,2025-01-11,742.1,Paid
T283282,C20977,2025-02-10,738.11,Paid
T283283,C20977,2025-03-12,705.43,Paid
T283284,C20977,2025-04-11,749.92,Paid
T283285,C20977,2025-05-11,749.26,Paid
T283286,C20977,2025-06-10,717.62,Paid
T283287,C20977,2025-07-10,688.0,Paid
T283288,C20977,2025-08-09,686.93,Paid
T283289,C20977,2025-09-08,691.41,Paid
T283290,C20977,2025-10-08,730.88,Failed
T283291,C20977,2025-11-07,743.33,Paid
T283292,C20977,2025-12-07,684.78,Failed
T283293,C20977,2026-01-06,720.27,Paid
T283294,C20977,2026-02-05,708.22,Paid
T283295,C20977,2026-03-07,749.97,Paid
T283296,C20977,2026-04-06,742.05,Paid
T283297,C20977,2026-05-06,683.73,Paid
T283298,C20977,2026-06-05,695.7,Paid
T283299,C20977,2026-07-05,684.01,Paid
T283300,C20977,2026-08-04,688.13,Paid
T283301,C20978,2025-04-21,453.38,Paid
T283302,C20978,2025-05-21,481.14,Paid
T283303,C20978,2025-06-20,483.26,Paid
T283304,C20978,2025-07-20,444.48,Paid
T283305,C20978,2025-08-19,439.36,Paid
T283306,C20978,2025-09-18,439.5,Paid
T283307,C20978,2025-10-18,475.24,Paid
T283308,C20978,2025-11-17,466.03,Paid
T283309,C20978,2025-12-17,456.41,Paid
T283310,C20978,2026-01-16,446.0,Paid
T283311,C20978,2026-02-15,440.61,Paid
T283312,C20978,2026-03-17,457.46,Paid
T283313,C20978,2026-04-16,470.66,Paid
T283314,C20978,2026-05-16,449.35,Paid
T283315,C20978,2026-06-15,440.64,Paid
T283316,C20978,2026-07-15,442.72,Paid
T283317,C20978,2026-08-14,455.46,Paid
T283318,C20979,2023-10-11,755.29,Paid
T283319,C20979,2023-11-10,776.42,Paid
T283320,C20979,2023-12-10,774.22,Paid
T283321,C20979,2024-01-09,777.85,Paid
T283322,C20979,2024-02-08,763.9,Paid
T283323,C20979,2024-03-09,720.34,Paid
T283324,C20979,2024-04-08,726.28,Paid
T283325,C20979,2024-05-08,762.3,Paid
T283326,C20979,2024-06-07,769.84,Paid
T283327,C20979,2024-07-07,755.22,Paid
T283328,C20979,2024-08-06,724.54,Paid
T283329,C20979,2024-09-05,715.26,Paid
T283330,C20979,2024-10-05,741.85,Paid
T283331,C20979,2024-11-04,776.75,Paid
T283332,C20979,2024-12-04,725.65,Paid
T283333,C20979,2025-01-03,727.82,Paid
T283334,C20979,2025-02-02,784.36,Paid
T283335,C20979,2025-03-04,722.13,Failed
T283336,C20979,2025-04-03,719.79,Paid
T283337,C20979,2025-05-03,786.44,Paid
T283338,C20979,2025-06-02,722.05,Paid
T283339,C20979,2025-07-02,762.39,Paid
T283340,C20979,2025-08-01,775.86,Paid
T283341,C20979,2025-08-31,767.8,Paid
T283342,C20979,2025-09-30,716.3,Paid
T283343,C20979,2025-10-30,785.06,Refunded
T283344,C20979,2025-11-29,732.18,Paid
T283345,C20979,2025-12-29,784.66,Paid
T283346,C20979,2026-01-28,716.52,Paid
T283347,C20979,2026-02-27,753.58,Paid
T283348,C20979,2026-03-29,748.88,Paid
T283349,C20979,2026-04-28,743.44,Paid
T283350,C20979,2026-05-28,735.35,Paid
T283351,C20979,2026-06-27,746.62,Paid
T283352,C20979,2026-07-27,762.85,Failed
T283353,C20980,2026-06-11,715.44,Paid
T283354,C20980,2026-07-11,694.69,Paid
T283355,C20980,2026-08-10,674.41,Paid
T283356,C20981,2026-03-24,658.07,Paid
T283357,C20981,2026-04-23,626.41,Paid
T283358,C20981,2026-05-23,631.19,Paid
T283359,C20981,2026-06-22,681.85,Refunded
T283360,C20981,2026-07-22,642.49,Paid
T283361,C20981,2026-08-21,620.49,Paid
T283362,C20982,2024-06-05,1239.46,Paid
T283363,C20982,2024-07-05,1244.49,Paid
T283364,C20982,2024-08-04,1228.67,Paid
T283365,C20982,2024-09-03,1222.49,Paid
T283366,C20982,2024-10-03,1271.65,Paid
T283367,C20982,2024-11-02,1293.45,Paid
T283368,C20982,2024-12-02,1191.17,Paid
T283369,C20982,2025-01-01,1305.39,Refunded
T283370,C20982,2025-01-31,1216.88,Paid
T283371,C20982,2025-03-02,1197.21,Paid
T283372,C20982,2025-04-01,1216.87,Paid
T283373,C20982,2025-05-01,1287.21,Paid
T283374,C20982,2025-05-31,1243.46,Paid
T283375,C20982,2025-06-30,1194.54,Paid
T283376,C20982,2025-07-30,1272.95,Paid
T283377,C20982,2025-08-29,1287.64,Paid
T283378,C20982,2025-09-28,1273.57,Paid
T283379,C20982,2025-10-28,1303.21,Paid
T283380,C20982,2025-11-27,1219.9,Paid
T283381,C20982,2025-12-27,1225.53,Paid
T283382,C20982,2026-01-26,1191.44,Paid
T283383,C20982,2026-02-25,1194.47,Paid
T283384,C20982,2026-03-27,1229.49,Paid
T283385,C20982,2026-04-26,1230.94,Paid
T283386,C20982,2026-05-26,1229.59,Paid
T283387,C20982,2026-06-25,1294.52,Paid
T283388,C20982,2026-07-25,1304.67,Paid
T283389,C20983,2024-12-15,1018.98,Failed
T283390,C20983,2025-01-14,1093.25,Paid
T283391,C20983,2025-02-13,1094.14,Paid
T283392,C20983,2025-03-15,1036.96,Paid
T283393,C20983,2025-04-14,1066.1,Paid
T283394,C20983,2025-05-14,1051.17,Paid
T283395,C20983,2025-06-13,1006.69,Paid
T283396,C20983,2025-07-13,1039.24,Paid
T283397,C20983,2025-08-12,1017.71,Paid
T283398,C20983,2025-09-11,1052.44,Paid
T283399,C20983,2025-10-11,1025.49,Paid
T283400,C20983,2025-11-10,1028.78,Paid
T283401,C20983,2025-12-10,1011.73,Paid
T283402,C20983,2026-01-09,1029.23,Paid
T283403,C20983,2026-02-08,1086.92,Refunded
T283404,C20983,2026-03-10,1033.91,Paid
T283405,C20983,2026-04-09,1085.66,Paid
T283406,C20983,2026-05-09,1076.03,Paid
T283407,C20983,2026-06-08,1027.6,Paid
T283408,C20983,2026-07-08,1048.84,Paid
T283409,C20983,2026-08-07,1036.63,Paid
T283410,C20984,2023-12-17,772.19,Paid
T283411,C20984,2024-01-16,745.75,Paid
T283412,C20984,2024-02-15,749.67,Paid
T283413,C20984,2024-03-16,718.04,Paid
T283414,C20984,2024-04-15,722.7,Paid
T283415,C20984,2024-05-15,723.3,Paid
T283416,C20984,2024-06-14,734.4,Paid
T283417,C20984,2024-07-14,755.69,Paid
T283418,C20984,2024-08-13,764.57,Paid
T283419,C20984,2024-09-12,762.34,Paid
T283420,C20984,2024-10-12,711.32,Paid
T283421,C20984,2024-11-11,734.77,Paid
T283422,C20984,2024-12-11,756.48,Paid
T283423,C20984,2025-01-10,723.34,Paid
T283424,C20984,2025-02-09,769.95,Failed
T283425,C20984,2025-03-11,721.56,Failed
T283426,C20984,2025-04-10,728.57,Paid
T283427,C20984,2025-05-10,782.97,Paid
T283428,C20984,2025-06-09,738.95,Paid
T283429,C20984,2025-07-09,770.6,Paid
T283430,C20984,2025-08-08,724.01,Paid
T283431,C20984,2025-09-07,735.47,Paid
T283432,C20984,2025-10-07,780.84,Paid
T283433,C20984,2025-11-06,777.23,Paid
T283434,C20984,2025-12-06,772.7,Paid
T283435,C20984,2026-01-05,711.38,Paid
T283436,C20984,2026-02-04,738.8,Paid
T283437,C20984,2026-03-06,782.82,Paid
T283438,C20984,2026-04-05,748.53,Paid
T283439,C20984,2026-05-05,711.98,Paid
T283440,C20984,2026-06-04,758.95,Paid
T283441,C20984,2026-07-04,767.19,Paid
T283442,C20984,2026-08-03,753.64,Paid
T283443,C20985,2024-11-25,758.66,Paid
T283444,C20985,2024-12-25,783.09,Paid
T283445,C20985,2025-01-24,811.02,Paid
T283446,C20985,2025-02-23,827.55,Paid
T283447,C20985,2025-03-25,791.31,Paid
T283448,C20985,2025-04-24,782.63,Paid
T283449,C20985,2025-05-24,758.55,Paid
T283450,C20985,2025-06-23,794.78,Paid
T283451,C20985,2025-07-23,776.96,Paid
T283452,C20985,2025-08-22,806.03,Paid
T283453,C20985,2025-09-21,802.41,Failed
T283454,C20985,2025-10-21,758.69,Paid
T283455,C20985,2025-11-20,813.75,Paid
T283456,C20985,2025-12-20,766.04,Paid
T283457,C20985,2026-01-19,790.82,Paid
T283458,C20985,2026-02-18,797.62,Paid
T283459,C20985,2026-03-20,772.73,Paid
T283460,C20985,2026-04-19,830.49,Paid
T283461,C20985,2026-05-19,794.27,Paid
T283462,C20985,2026-06-18,778.03,Paid
T283463,C20985,2026-07-18,761.96,Paid
T283464,C20985,2026-08-17,795.92,Paid
T283465,C20986,2023-12-02,324.55,Paid
T283466,C20986,2024-01-01,301.51,Failed
T283467,C20986,2024-01-31,324.05,Paid
T283468,C20986,2024-03-01,313.68,Paid
T283469,C20986,2024-03-31,302.32,Paid
T283470,C20986,2024-04-30,316.83,Paid
T283471,C20986,2024-05-30,312.61,Paid
T283472,C20986,2024-06-29,319.6,Paid
T283473,C20986,2024-07-29,318.73,Paid
T283474,C20986,2024-08-28,308.46,Paid
T283475,C20986,2024-09-27,316.02,Paid
T283476,C20986,2024-10-27,325.33,Paid
T283477,C20986,2024-11-26,298.39,Paid
T283478,C20986,2024-12-26,312.5,Paid
T283479,C20986,2025-01-25,306.67,Paid
T283480,C20986,2025-02-24,297.96,Paid
T283481,C20986,2025-03-26,303.31,Paid
T283482,C20986,2025-04-25,316.9,Paid
T283483,C20986,2025-05-25,320.89,Paid
T283484,C20986,2025-06-24,301.97,Paid
T283485,C20986,2025-07-24,326.06,Paid
T283486,C20986,2025-08-23,317.7,Paid
T283487,C20986,2025-09-22,325.15,Paid
T283488,C20986,2025-10-22,318.02,Paid
T283489,C20986,2025-11-21,301.28,Paid
T283490,C20986,2025-12-21,311.97,Paid
T283491,C20986,2026-01-20,308.68,Paid
T283492,C20986,2026-02-19,303.52,Failed
T283493,C20986,2026-03-21,317.85,Paid
T283494,C20986,2026-04-20,312.76,Paid
T283495,C20986,2026-05-20,299.89,Paid
T283496,C20986,2026-06-19,302.42,Failed
T283497,C20986,2026-07-19,311.11,Paid
T283498,C20986,2026-08-18,304.1,Paid
T283499,C20987,2026-06-12,1466.11,Paid
T283500,C20987,2026-07-12,1392.28,Paid
T283501,C20987,2026-08-11,1435.6,Paid
T283502,C20988,2024-08-09,798.19,Paid
T283503,C20988,2024-09-08,807.12,Paid
T283504,C20988,2024-10-08,802.9,Paid
T283505,C20988,2024-11-07,802.78,Paid
T283506,C20988,2024-12-07,802.54,Failed
T283507,C20988,2025-01-06,840.77,Refunded
T283508,C20988,2025-02-05,812.13,Paid
T283509,C20988,2025-03-07,805.63,Paid
T283510,C20989,2025-06-08,1392.99,Paid
T283511,C20989,2025-07-08,1500.27,Paid
T283512,C20989,2025-08-07,1391.71,Paid
T283513,C20989,2025-09-06,1372.61,Paid
T283514,C20989,2025-10-06,1492.75,Paid
T283515,C20989,2025-11-05,1491.87,Paid
T283516,C20989,2025-12-05,1395.48,Paid
T283517,C20989,2026-01-04,1461.55,Paid
T283518,C20989,2026-02-03,1411.9,Paid
T283519,C20989,2026-03-05,1396.71,Paid
T283520,C20989,2026-04-04,1498.43,Paid
T283521,C20989,2026-05-04,1384.27,Paid
T283522,C20989,2026-06-03,1383.28,Paid
T283523,C20989,2026-07-03,1381.48,Paid
T283524,C20989,2026-08-02,1451.96,Paid
T283525,C20990,2024-04-04,498.38,Paid
T283526,C20990,2024-05-04,495.29,Paid
T283527,C20990,2024-06-03,496.51,Paid
T283528,C20990,2024-07-03,478.77,Paid
T283529,C20990,2024-08-02,493.52,Paid
T283530,C20990,2024-09-01,485.93,Paid
T283531,C20990,2024-10-01,478.79,Paid
T283532,C20990,2024-10-31,471.31,Paid
T283533,C20990,2024-11-30,506.01,Paid
T283534,C20990,2024-12-30,493.07,Paid
T283535,C20990,2025-01-29,496.78,Paid
T283536,C20990,2025-02-28,469.11,Paid
T283537,C20990,2025-03-30,515.17,Failed
T283538,C20990,2025-04-29,513.07,Paid
T283539,C20990,2025-05-29,494.24,Paid
T283540,C20990,2025-06-28,487.59,Paid
T283541,C20990,2025-07-28,504.66,Paid
T283542,C20990,2025-08-27,482.68,Refunded
T283543,C20990,2025-09-26,497.36,Paid
T283544,C20990,2025-10-26,496.37,Paid
T283545,C20990,2025-11-25,474.08,Paid
T283546,C20990,2025-12-25,485.76,Paid
T283547,C20990,2026-01-24,490.11,Failed
T283548,C20990,2026-02-23,483.11,Paid
T283549,C20990,2026-03-25,484.1,Paid
T283550,C20990,2026-04-24,474.13,Paid
T283551,C20990,2026-05-24,505.47,Paid
T283552,C20990,2026-06-23,508.58,Paid
T283553,C20990,2026-07-23,500.63,Paid
T283554,C20990,2026-08-22,494.52,Paid
T283555,C20991,2026-05-21,627.84,Paid
T283556,C20991,2026-06-20,664.5,Paid
T283557,C20991,2026-07-20,655.8,Paid
T283558,C20991,2026-08-19,642.87,Paid
T283559,C20992,2024-07-12,1514.31,Paid
T283560,C20992,2024-08-11,1474.63,Paid
T283561,C20992,2024-09-10,1488.3,Paid
T283562,C20992,2024-10-10,1418.33,Paid
T283563,C20992,2024-11-09,1457.91,Paid
T283564,C20992,2024-12-09,1544.01,Paid
T283565,C20992,2025-01-08,1440.5,Paid
T283566,C20992,2025-02-07,1511.98,Paid
T283567,C20992,2025-03-09,1464.85,Paid
T283568,C20992,2025-04-08,1537.96,Paid
T283569,C20992,2025-05-08,1532.31,Paid
T283570,C20992,2025-06-07,1500.65,Paid
T283571,C20992,2025-07-07,1481.98,Paid
T283572,C20992,2025-08-06,1417.98,Paid
T283573,C20992,2025-09-05,1464.34,Paid
T283574,C20992,2025-10-05,1472.51,Paid
T283575,C20992,2025-11-04,1450.0,Paid
T283576,C20992,2025-12-04,1421.73,Paid
T283577,C20992,2026-01-03,1535.17,Paid
T283578,C20992,2026-02-02,1482.18,Refunded
T283579,C20992,2026-03-04,1530.89,Refunded
T283580,C20992,2026-04-03,1456.23,Paid
T283581,C20992,2026-05-03,1508.69,Paid
T283582,C20992,2026-06-02,1453.07,Paid
T283583,C20992,2026-07-02,1496.73,Paid
T283584,C20992,2026-08-01,1539.25,Paid
T283585,C20993,2026-03-11,477.71,Paid
T283586,C20993,2026-04-10,458.84,Paid
T283587,C20993,2026-05-10,456.54,Refunded
T283588,C20993,2026-06-09,477.16,Paid
T283589,C20993,2026-07-09,487.67,Paid
T283590,C20993,2026-08-08,455.17,Failed
T283591,C20994,2025-08-07,442.59,Paid
T283592,C20994,2025-09-06,438.94,Paid
T283593,C20994,2025-10-06,463.44,Paid
T283594,C20994,2025-11-05,438.42,Paid
T283595,C20994,2025-12-05,432.28,Paid
T283596,C20994,2026-01-04,448.27,Paid
T283597,C20994,2026-02-03,447.3,Paid
T283598,C20994,2026-03-05,435.59,Failed
T283599,C20994,2026-04-04,433.83,Paid
T283600,C20994,2026-05-04,437.53,Paid
T283601,C20994,2026-06-03,447.57,Paid
T283602,C20994,2026-07-03,429.71,Paid
T283603,C20994,2026-08-02,429.59,Paid
T283604,C20995,2023-09-15,1053.45,Paid
T283605,C20995,2023-10-15,1064.1,Paid
T283606,C20995,2023-11-14,1058.96,Failed
T283607,C20995,2023-12-14,1017.57,Paid
T283608,C20995,2024-01-13,1060.32,Paid
T283609,C20995,2024-02-12,1103.35,Paid
T283610,C20995,2024-03-13,1085.29,Paid
T283611,C20995,2024-04-12,1046.27,Paid
T283612,C20995,2024-05-12,1109.79,Paid
T283613,C20995,2024-06-11,1120.47,Paid
T283614,C20995,2024-07-11,1029.18,Paid
T283615,C20995,2024-08-10,1049.25,Paid
T283616,C20995,2024-09-09,1091.4,Paid
T283617,C20995,2024-10-09,1026.64,Paid
T283618,C20995,2024-11-08,1055.84,Paid
T283619,C20995,2024-12-08,1082.01,Paid
T283620,C20995,2025-01-07,1047.13,Paid
T283621,C20995,2025-02-06,1037.82,Paid
T283622,C20995,2025-03-08,1058.19,Paid
T283623,C20995,2025-04-07,1047.6,Paid
T283624,C20995,2025-05-07,1123.12,Paid
T283625,C20995,2025-06-06,1082.97,Paid
T283626,C20995,2025-07-06,1076.54,Refunded
T283627,C20995,2025-08-05,1026.29,Paid
T283628,C20995,2025-09-04,1043.39,Paid
T283629,C20995,2025-10-04,1026.92,Paid
T283630,C20995,2025-11-03,1109.48,Paid
T283631,C20995,2025-12-03,1047.98,Paid
T283632,C20995,2026-01-02,1099.61,Paid
T283633,C20995,2026-02-01,1061.93,Paid
T283634,C20995,2026-03-03,1030.24,Paid
T283635,C20995,2026-04-02,1113.0,Paid
T283636,C20995,2026-05-02,1102.36,Paid
T283637,C20995,2026-06-01,1027.95,Paid
T283638,C20995,2026-07-01,1119.8,Paid
T283639,C20995,2026-07-31,1055.9,Paid
T283640,C20996,2025-02-09,687.66,Failed
T283641,C20996,2025-03-11,671.74,Paid
T283642,C20996,2025-04-10,651.26,Paid
T283643,C20996,2025-05-10,638.68,Paid
T283644,C20996,2025-06-09,644.73,Paid
T283645,C20996,2025-07-09,646.9,Paid
T283646,C20996,2025-08-08,660.09,Paid
T283647,C20996,2025-09-07,658.09,Paid
T283648,C20996,2025-10-07,680.05,Refunded
T283649,C20996,2025-11-06,695.0,Paid
T283650,C20996,2025-12-06,675.39,Paid
T283651,C20996,2026-01-05,673.08,Paid
T283652,C20996,2026-02-04,647.5,Failed
T283653,C20996,2026-03-06,682.44,Paid
T283654,C20996,2026-04-05,669.86,Paid
T283655,C20996,2026-05-05,662.87,Paid
T283656,C20996,2026-06-04,651.53,Failed
T283657,C20996,2026-07-04,677.11,Paid
T283658,C20996,2026-08-03,675.84,Paid
T283659,C20997,2023-11-24,736.96,Paid
T283660,C20997,2023-12-24,767.03,Paid
T283661,C20997,2024-01-23,733.93,Paid
T283662,C20997,2024-02-22,777.52,Paid
T283663,C20997,2024-03-23,785.25,Paid
T283664,C20997,2024-04-22,787.4,Paid
T283665,C20997,2024-05-22,733.7,Paid
T283666,C20997,2024-06-21,778.99,Paid
T283667,C20997,2024-07-21,728.56,Paid
T283668,C20997,2024-08-20,753.32,Paid
T283669,C20997,2024-09-19,761.23,Paid
T283670,C20997,2024-10-19,726.94,Failed
T283671,C20997,2024-11-18,743.67,Paid
T283672,C20997,2024-12-18,763.95,Paid
T283673,C20997,2025-01-17,796.58,Paid
T283674,C20997,2025-02-16,782.3,Paid
T283675,C20997,2025-03-18,797.54,Paid
T283676,C20997,2025-04-17,797.68,Paid
T283677,C20997,2025-05-17,748.33,Failed
T283678,C20997,2025-06-16,796.98,Failed
T283679,C20997,2025-07-16,725.76,Paid
T283680,C20997,2025-08-15,767.55,Paid
T283681,C20997,2025-09-14,745.64,Paid
T283682,C20997,2025-10-14,793.71,Paid
T283683,C20997,2025-11-13,755.29,Paid
T283684,C20997,2025-12-13,731.46,Refunded
T283685,C20997,2026-01-12,796.53,Paid
T283686,C20997,2026-02-11,788.06,Paid
T283687,C20997,2026-03-13,783.46,Paid
T283688,C20997,2026-04-12,741.04,Paid
T283689,C20997,2026-05-12,774.4,Paid
T283690,C20997,2026-06-11,784.84,Paid
T283691,C20997,2026-07-11,770.1,Paid
T283692,C20997,2026-08-10,747.02,Paid
T283693,C20998,2026-04-13,456.08,Paid
T283694,C20998,2026-05-13,463.58,Paid
T283695,C20998,2026-06-12,426.85,Paid
T283696,C20998,2026-07-12,454.66,Paid
T283697,C20998,2026-08-11,442.24,Paid
T283698,C20999,2026-04-17,1484.66,Paid
T283699,C20999,2026-05-17,1511.94,Failed
T283700,C20999,2026-06-16,1405.54,Paid
T283701,C20999,2026-07-16,1387.74,Paid
T283702,C20999,2026-08-15,1484.22,Paid
T283703,C21000,2025-12-03,826.99,Paid
T283704,C21000,2026-01-02,845.95,Paid
T283705,C21000,2026-02-01,841.55,Paid
T283706,C21000,2026-03-03,836.71,Paid
T283707,C21000,2026-04-02,778.46,Paid
T283708,C21000,2026-05-02,791.25,Paid
T283709,C21001,2024-06-30,456.95,Paid
T283710,C21001,2024-07-30,439.02,Paid
T283711,C21001,2024-08-29,433.22,Paid
T283712,C21001,2024-09-28,476.63,Paid
T283713,C21001,2024-10-28,445.01,Failed
T283714,C21001,2024-11-27,462.18,Paid
T283715,C21001,2024-12-27,467.8,Refunded
T283716,C21001,2025-01-26,434.61,Paid
T283717,C21001,2025-02-25,432.72,Paid
T283718,C21001,2025-03-27,445.15,Paid
T283719,C21001,2025-04-26,464.19,Paid
T283720,C21001,2025-05-26,433.91,Paid
T283721,C21001,2025-06-25,456.38,Paid
T283722,C21001,2025-07-25,432.78,Paid
T283723,C21001,2025-08-24,443.62,Paid
T283724,C21001,2025-09-23,438.95,Paid
T283725,C21001,2025-10-23,469.16,Failed
T283726,C21001,2025-11-22,454.59,Paid
T283727,C21001,2025-12-22,446.1,Paid
T283728,C21001,2026-01-21,462.34,Failed
T283729,C21001,2026-02-20,470.73,Paid
T283730,C21001,2026-03-22,467.41,Paid
T283731,C21001,2026-04-21,451.05,Paid
T283732,C21001,2026-05-21,448.68,Paid
T283733,C21001,2026-06-20,471.05,Paid
T283734,C21001,2026-07-20,451.58,Paid
T283735,C21001,2026-08-19,464.19,Failed
T283736,C21002,2023-12-04,1196.82,Paid
T283737,C21002,2024-01-03,1272.95,Paid
T283738,C21002,2024-02-02,1312.88,Paid
T283739,C21002,2024-03-03,1235.88,Paid
T283740,C21002,2024-04-02,1271.42,Paid
T283741,C21002,2024-05-02,1266.8,Paid
T283742,C21002,2024-06-01,1226.26,Paid
T283743,C21002,2024-07-01,1313.53,Failed
T283744,C21002,2024-07-31,1277.13,Paid
T283745,C21002,2024-08-30,1279.04,Paid
T283746,C21002,2024-09-29,1261.82,Paid
T283747,C21002,2024-10-29,1256.16,Paid
T283748,C21002,2024-11-28,1286.03,Paid
T283749,C21002,2024-12-28,1207.61,Failed
T283750,C21002,2025-01-27,1214.54,Paid
T283751,C21002,2025-02-26,1319.71,Paid
T283752,C21002,2025-03-28,1203.93,Paid
T283753,C21002,2025-04-27,1214.79,Failed
T283754,C21002,2025-05-27,1261.66,Failed
T283755,C21002,2025-06-26,1301.53,Paid
T283756,C21002,2025-07-26,1298.75,Paid
T283757,C21002,2025-08-25,1262.49,Paid
T283758,C21002,2025-09-24,1299.21,Paid
T283759,C21002,2025-10-24,1287.13,Paid
T283760,C21002,2025-11-23,1223.85,Paid
T283761,C21002,2025-12-23,1257.75,Paid
T283762,C21002,2026-01-22,1241.82,Paid
T283763,C21002,2026-02-21,1206.97,Paid
T283764,C21002,2026-03-23,1227.54,Paid
T283765,C21002,2026-04-22,1309.45,Paid
T283766,C21002,2026-05-22,1289.45,Paid
T283767,C21002,2026-06-21,1221.12,Paid
T283768,C21002,2026-07-21,1201.85,Paid
T283769,C21002,2026-08-20,1290.8,Paid
T283770,C21003,2026-08-16,349.33,Paid
T283771,C21004,2025-03-01,1398.53,Paid
T283772,C21004,2025-03-31,1392.65,Paid
T283773,C21004,2025-04-30,1397.7,Paid
T283774,C21004,2025-05-30,1316.42,Paid
T283775,C21004,2025-06-29,1387.97,Paid
T283776,C21004,2025-07-29,1338.78,Paid
T283777,C21004,2025-08-28,1314.44,Paid
T283778,C21004,2025-09-27,1325.77,Paid
T283779,C21004,2025-10-27,1420.72,Paid
T283780,C21004,2025-11-26,1416.8,Paid
T283781,C21004,2025-12-26,1360.83,Paid
T283782,C21004,2026-01-25,1334.75,Paid
T283783,C21004,2026-02-24,1316.11,Paid
T283784,C21004,2026-03-26,1375.24,Paid
T283785,C21004,2026-04-25,1335.5,Paid
T283786,C21004,2026-05-25,1307.18,Paid
T283787,C21004,2026-06-24,1308.47,Paid
T283788,C21004,2026-07-24,1361.25,Paid
T283789,C21005,2024-02-10,1209.11,Paid
T283790,C21005,2024-03-11,1234.07,Paid
T283791,C21005,2024-04-10,1184.62,Paid
T283792,C21005,2024-05-10,1207.59,Refunded
T283793,C21005,2024-06-09,1167.53,Refunded
T283794,C21005,2024-07-09,1186.7,Paid
T283795,C21005,2024-08-08,1150.53,Paid
T283796,C21005,2024-09-07,1256.65,Paid
T283797,C21005,2024-10-07,1261.43,Paid
T283798,C21005,2024-11-06,1190.62,Paid
T283799,C21005,2024-12-06,1227.36,Paid
T283800,C21005,2025-01-05,1197.5,Paid
T283801,C21005,2025-02-04,1149.98,Paid
T283802,C21005,2025-03-06,1143.05,Paid
T283803,C21005,2025-04-05,1166.48,Paid
T283804,C21005,2025-05-05,1182.68,Paid
T283805,C21005,2025-06-04,1196.27,Paid
T283806,C21005,2025-07-04,1244.39,Paid
T283807,C21005,2025-08-03,1177.34,Paid
T283808,C21005,2025-09-02,1158.94,Paid
T283809,C21005,2025-10-02,1145.62,Paid
T283810,C21005,2025-11-01,1151.38,Paid
T283811,C21005,2025-12-01,1197.93,Paid
T283812,C21005,2025-12-31,1233.4,Paid
T283813,C21005,2026-01-30,1149.82,Paid
T283814,C21005,2026-03-01,1184.81,Paid
T283815,C21005,2026-03-31,1228.63,Paid
T283816,C21005,2026-04-30,1214.48,Paid
T283817,C21005,2026-05-30,1151.01,Paid
T283818,C21005,2026-06-29,1221.02,Paid
T283819,C21005,2026-07-29,1156.39,Paid
T283820,C21006,2023-10-13,591.65,Paid
T283821,C21006,2023-11-12,594.35,Paid
T283822,C21006,2023-12-12,610.81,Paid
T283823,C21006,2024-01-11,620.9,Paid
T283824,C21006,2024-02-10,610.36,Paid
T283825,C21006,2024-03-11,630.72,Paid
T283826,C21006,2024-04-10,574.91,Paid
T283827,C21006,2024-05-10,583.07,Paid
T283828,C21006,2024-06-09,583.97,Paid
