customer_id,plan,contract_type,monthly_charges,tenure_months,monthly_usage_hours,support_tickets,auto_renewal,risk_score,risk_level
C20979,Standard,Monthly,752.05,34,30.9,5,False,3,High Risk
C20980,Standard,Monthly,689.44,2,36.4,3,False,4,High Risk
C20981,Standard,Monthly,650.79,5,48.5,2,True,2,Medium Risk
C20982,Premium,Annual,1243.7,26,20.0,4,True,1,Medium Risk
C20983,Premium,Annual,1047.79,20,56.6,3,False,2,Medium Risk
C20984,Standard,Monthly,745.72,32,18.6,5,True,3,High Risk
C20985,Standard,Annual,795.9,21,3.5,5,False,3,High Risk
C20986,Basic,Annual,313.06,33,31.5,3,True,1,Medium Risk
C20987,Premium,Monthly,1427.24,2,16.1,5,True,4,High Risk
C20989,Premium,Monthly,1433.4,14,35.4,4,True,2,Medium Risk
C20990,Basic,Monthly,490.84,29,42.2,4,False,3,High Risk
C20991,Standard,Monthly,641.59,3,23.6,3,False,4,High Risk
C20992,Premium,Annual,1484.97,25,34.8,3,True,1,Medium Risk
C20993,Basic,Monthly,469.89,5,0.0,4,False,5,High Risk
C20994,Basic,Monthly,442.17,12,72.9,0,False,2,Medium Risk
C20995,Premium,Annual,1070.25,35,27.7,3,True,1,Medium Risk
C20996,Standard,Annual,669.6,18,43.3,4,True,1,Medium Risk
C20997,Standard,Annual,763.41,33,70.3,1,True,0,Low Risk
C20998,Basic,Monthly,446.6,4,68.1,1,False,3,High Risk
C20999,Premium,Monthly,1441.69,4,54.0,2,True,2,Medium Risk
C21001,Basic,Annual,454.58,26,17.2,4,True,2,Medium Risk
C21002,Premium,Monthly,1258.0,33,20.0,4,True,2,Medium Risk
C21003,Basic,Monthly,339.99,0,70.7,2,True,2,Medium Risk
C21004,Premium,Monthly,1357.27,17,19.6,3,False,4,High Risk
C21005,Premium,Annual,1203.16,30,33.7,3,True,1,Medium Risk
C21007,Basic,Monthly,496.76,18,14.1,3,False,4,High Risk
C21008,Basic,Monthly,489.17,18,48.4,3,False,3,High Risk
C21010,Standard,Annual,872.82,22,52.8,3,False,2,Medium Risk
C21011,Basic,Monthly,371.75,7,39.6,3,False,4,High Risk
C21012,Basic,Monthly,397.56,21,55.1,2,False,2,Medium Risk
C21013,Basic,Monthly,437.84,6,31.0,4,False,4,High Risk
C21014,Premium,Monthly,1334.12,5,46.5,3,False,4,High Risk
C21015,Basic,Monthly,394.8,18,28.8,3,False,3,High Risk
C21016,Basic,Monthly,365.13,3,17.5,4,True,4,High Risk
C21017,Basic,Monthly,361.71,33,75.4,0,False,2,Medium Risk
C21018,Standard,Monthly,853.99,14,8.3,5,True,3,High Risk
C21019,Standard,Monthly,886.92,23,42.1,4,True,2,Medium Risk
C21020,Standard,Annual,722.43,23,69.2,1,True,0,Low Risk
C21022,Basic,Annual,325.75,31,26.5,4,True,1,Medium Risk
C21023,Premium,Monthly,1465.26,10,20.6,4,True,3,High Risk
C21025,Basic,Monthly,400.32,3,34.4,4,True,3,High Risk
C21026,Standard,Monthly,881.15,19,21.8,4,True,2,Medium Risk
C21029,Basic,Monthly,344.72,33,58.0,2,False,2,Medium Risk
C21032,Standard,Monthly,618.33,24,58.8,1,False,2,Medium Risk
C21035,Basic,Monthly,333.64,19,54.7,2,True,1,Medium Risk
C21036,Standard,Monthly,826.22,14,32.5,4,False,3,High Risk
C21037,Basic,Monthly,410.19,5,20.4,5,True,3,High Risk
C21038,Standard,Monthly,729.93,21,15.8,3,True,3,High Risk
C21039,Basic,Monthly,410.54,2,75.0,1,True,2,Medium Risk
C21041,Basic,Monthly,362.13,24,20.2,5,False,3,High Risk
C21043,Standard,Monthly,823.12,7,21.8,5,False,4,High Risk
C21044,Basic,Annual,397.66,31,61.0,2,False,1,Medium Risk
C21046,Basic,Annual,328.95,34,60.5,2,False,1,Medium Risk
C21047,Standard,Monthly,671.83,28,29.3,4,False,3,High Risk
C21048,Premium,Monthly,1056.64,2,67.7,2,True,2,Medium Risk
C21049,Basic,Annual,299.83,24,45.3,2,True,0,Low Risk
C21051,Premium,Monthly,1417.99,12,37.4,3,True,2,Medium Risk
C21052,Standard,Monthly,637.61,8,38.6,4,False,4,High Risk
C21054,Basic,Monthly,414.26,26,42.0,4,True,2,Medium Risk
C21056,Basic,Annual,475.48,27,34.9,3,True,1,Medium Risk
C21057,Standard,Monthly,713.4,28,38.5,3,True,2,Medium Risk
C21058,Basic,Annual,458.3,11,33.5,7,True,2,Medium Risk
C21059,Standard,Monthly,678.15,0,60.5,1,False,3,High Risk
C21060,Standard,Annual,671.18,35,45.4,5,True,1,Medium Risk
C21061,Standard,Monthly,602.53,0,34.9,4,False,4,High Risk
C21062,Standard,Annual,782.27,32,35.0,3,True,1,Medium Risk
C21063,Standard,Annual,676.17,36,43.7,4,True,1,Medium Risk
C21064,Basic,Monthly,453.22,5,45.7,2,False,3,High Risk
C21066,Basic,Monthly,317.68,17,66.3,1,True,1,Medium Risk
C21067,Standard,Annual,822.48,13,37.5,5,True,1,Medium Risk
C21068,Basic,Monthly,491.99,17,59.9,2,False,2,Medium Risk
C21069,Premium,Annual,1259.78,6,44.8,3,True,2,Medium Risk
C21070,Basic,Monthly,441.32,30,34.6,4,True,2,Medium Risk
C21071,Basic,Monthly,413.64,27,33.0,3,True,2,Medium Risk
C21072,Premium,Annual,1339.51,19,55.6,1,True,0,Low Risk
C21074,Basic,Monthly,340.8,4,32.3,3,False,4,High Risk
C21076,Premium,Annual,1217.24,13,46.1,4,True,1,Medium Risk
C21077,Standard,Monthly,607.74,27,58.0,2,True,1,Medium Risk
C21079,Standard,Annual,636.96,35,50.6,2,True,0,Low Risk
C21080,Basic,Monthly,470.96,14,18.6,5,True,3,High Risk
C21081,Basic,Monthly,489.03,6,51.6,2,True,2,Medium Risk
C21082,Basic,Monthly,487.07,31,74.1,0,False,2,Medium Risk
C21083,Standard,Monthly,681.67,13,64.6,1,True,1,Medium Risk
C21084,Basic,Monthly,444.97,18,9.9,5,False,4,High Risk
C21085,Premium,Annual,1350.03,10,17.2,4,True,3,High Risk
C21087,Standard,Annual,799.57,35,16.9,4,False,3,High Risk
C21088,Premium,Annual,1471.05,21,58.0,4,False,2,Medium Risk
C21090,Premium,Monthly,1278.16,5,7.1,5,True,4,High Risk
C21091,Premium,Annual,1363.38,26,24.0,3,False,2,Medium Risk
C21092,Basic,Annual,338.28,20,25.7,4,True,1,Medium Risk
C21096,Premium,Annual,1163.69,27,48.0,2,False,1,Medium Risk
C21099,Standard,Monthly,892.22,31,23.0,3,False,3,High Risk
C21103,Basic,Monthly,497.59,19,33.5,3,True,2,Medium Risk
C21104,Standard,Monthly,717.4,5,61.9,1,True,2,Medium Risk
C21105,Basic,Monthly,428.81,4,36.3,3,False,4,High Risk
C21107,Basic,Monthly,452.1,5,38.3,3,True,3,High Risk
C21109,Premium,Annual,1451.51,15,79.6,1,True,0,Low Risk
C21110,Basic,Annual,347.29,33,56.9,1,True,0,Low Risk
C21112,Standard,Annual,872.48,28,36.0,3,True,1,Medium Risk
C21113,Standard,Annual,694.03,21,26.6,3,True,1,Medium Risk
C21115,Basic,Annual,442.82,22,37.5,2,False,1,Medium Risk
C21116,Basic,Monthly,444.87,9,43.9,2,False,3,High Risk
C21117,Standard,Monthly,711.82,3,54.8,1,False,3,High Risk
C21118,Premium,Annual,1059.7,27,63.1,1,True,0,Low Risk
C21119,Basic,Monthly,333.74,20,32.1,4,True,2,Medium Risk
C21120,Premium,Annual,1122.06,7,36.4,3,True,2,Medium Risk
C21121,Basic,Monthly,360.4,16,64.9,1,False,2,Medium Risk
C21123,Basic,Annual,435.84,34,29.7,3,True,1,Medium Risk
C21124,Premium,Monthly,1010.76,5,50.0,4,True,3,High Risk
C21126,Basic,Monthly,337.53,23,69.4,1,False,2,Medium Risk
C21127,Basic,Annual,396.55,28,49.2,2,True,0,Low Risk
C21128,Basic,Monthly,346.41,2,57.3,2,False,3,High Risk
C21129,Basic,Annual,441.34,4,69.1,0,True,1,Medium Risk
C21130,Standard,Monthly,795.05,5,40.0,2,True,2,Medium Risk
C21131,Basic,Monthly,337.08,28,38.1,4,False,3,High Risk
C21133,Standard,Annual,854.92,21,62.5,2,True,0,Low Risk
C21137,Standard,Annual,741.33,15,40.7,3,True,1,Medium Risk
C21138,Basic,Monthly,431.27,24,48.0,3,False,3,High Risk
C21142,Standard,Annual,773.25,12,52.0,2,False,1,Medium Risk
C21149,Basic,Annual,437.52,31,48.7,2,False,1,Medium Risk
C21150,Standard,Annual,601.32,31,46.3,2,True,0,Low Risk
C21151,Premium,Annual,1427.29,33,22.7,3,True,1,Medium Risk
C21152,Basic,Annual,315.37,28,51.0,2,False,1,Medium Risk
C21153,Standard,Monthly,782.23,11,67.6,1,True,2,Medium Risk
C21154,Basic,Monthly,329.78,8,70.0,1,False,3,High Risk
C21155,Basic,Monthly,445.72,31,71.9,1,False,2,Medium Risk
C21156,Standard,Monthly,840.75,11,52.6,2,True,2,Medium Risk
C21157,Basic,Annual,328.53,34,27.4,3,True,1,Medium Risk
C21158,Basic,Monthly,428.54,16,52.1,2,True,1,Medium Risk
C21159,Basic,Annual,480.46,16,32.7,3,True,1,Medium Risk
C21161,Standard,Monthly,754.2,4,40.0,4,True,3,High Risk
C21164,Premium,Annual,1349.49,17,62.9,1,True,0,Low Risk
C21166,Standard,Annual,799.56,33,45.6,3,True,1,Medium Risk
C21167,Standard,Monthly,606.42,9,64.7,1,True,2,Medium Risk
C21168,Standard,Monthly,826.98,13,49.6,2,False,2,Medium Risk
C21172,Standard,Monthly,795.0,19,16.5,4,True,3,High Risk
C21173,Basic,Annual,336.05,29,49.3,3,True,1,Medium Risk
C21175,Standard,Annual,621.06,18,40.8,3,True,1,Medium Risk
C21177,Premium,Annual,1402.72,28,46.6,2,True,0,Low Risk
C21179,Standard,Monthly,725.74,2,67.6,1,False,3,High Risk
C21180,Basic,Annual,399.31,34,39.9,2,True,0,Low Risk
C21181,Standard,Monthly,677.3,5,59.8,2,False,3,High Risk
C21182,Standard,Monthly,830.56,2,32.7,3,True,3,High Risk
C21184,Premium,Monthly,1261.67,18,21.6,5,False,3,High Risk
C21185,Basic,Monthly,350.78,7,52.8,3,False,4,High Risk
C21186,Premium,Monthly,1329.01,13,51.1,2,True,1,Medium Risk
C21187,Premium,Monthly,1282.94,16,28.2,4,False,3,High Risk
C21189,Basic,Annual,352.23,34,62.5,2,False,1,Medium Risk
C21190,Premium,Monthly,1175.03,13,49.4,2,False,2,Medium Risk
C21191,Basic,Monthly,309.87,18,56.6,4,True,2,Medium Risk
C21192,Premium,Annual,1076.31,30,0.5,5,True,2,Medium Risk
C21193,Premium,Monthly,1001.72,14,17.2,4,False,4,High Risk
C21194,Premium,Monthly,1134.84,14,55.6,1,False,2,Medium Risk
C21195,Basic,Annual,361.88,20,20.5,4,True,1,Medium Risk
C21197,Standard,Monthly,740.18,5,27.8,5,False,4,High Risk
C21198,Basic,Monthly,373.68,25,9.4,5,False,4,High Risk
C21199,Basic,Monthly,312.44,19,47.0,2,False,2,Medium Risk
C21200,Basic,Monthly,456.71,7,21.6,3,True,3,High Risk
C21203,Premium,Monthly,1426.89,15,17.0,3,False,4,High Risk
C21204,Standard,Monthly,746.75,25,50.9,2,False,2,Medium Risk
C21205,Premium,Monthly,1114.2,0,60.3,1,True,2,Medium Risk
C21206,Basic,Annual,492.95,23,69.9,2,True,0,Low Risk
C21207,Premium,Monthly,1433.1,24,65.1,1,True,1,Medium Risk
C21209,Premium,Annual,1480.09,33,40.2,2,True,0,Low Risk
C21211,Premium,Monthly,1305.5,27,57.7,1,False,2,Medium Risk
C21212,Premium,Monthly,1008.43,3,31.0,3,False,4,High Risk
C21213,Basic,Monthly,308.53,28,55.3,2,False,2,Medium Risk
C21214,Basic,Monthly,405.54,25,10.1,6,False,4,High Risk
C21215,Standard,Annual,888.81,34,65.2,1,True,0,Low Risk
C21216,Basic,Monthly,320.92,32,44.6,2,True,1,Medium Risk
C21217,Premium,Monthly,1159.65,7,56.1,2,False,3,High Risk
C21219,Standard,Monthly,625.79,0,56.7,2,False,3,High Risk
C21220,Basic,Monthly,452.61,27,25.5,4,False,3,High Risk
C21221,Premium,Annual,1398.21,10,46.5,2,True,1,Medium Risk
C21222,Basic,Monthly,389.99,9,56.9,1,False,3,High Risk
C21224,Premium,Monthly,1353.33,6,29.5,3,False,4,High Risk
C21225,Standard,Monthly,681.85,3,16.9,4,False,5,High Risk
C21226,Basic,Monthly,351.36,15,53.9,1,False,2,Medium Risk
C21227,Basic,Monthly,339.74,30,48.9,3,True,2,Medium Risk
C21228,Standard,Annual,639.06,36,3.2,5,False,3,High Risk
C21229,Standard,Annual,782.65,26,31.1,3,True,1,Medium Risk
C21230,Basic,Monthly,399.3,31,40.4,2,True,1,Medium Risk
C21232,Premium,Monthly,1260.22,16,13.3,4,False,4,High Risk
C21233,Basic,Monthly,321.59,18,23.0,3,False,3,High Risk
C21236,Standard,Monthly,895.87,20,48.7,3,False,3,High Risk
C21238,Basic,Annual,326.04,21,65.3,1,True,0,Low Risk
C21239,Basic,Monthly,358.67,22,57.7,2,True,1,Medium Risk
C21240,Basic,Monthly,335.72,23,31.7,3,False,3,High Risk
C21241,Standard,Monthly,751.58,33,41.4,2,False,2,Medium Risk
C21243,Standard,Annual,812.57,31,52.8,2,False,1,Medium Risk
C21244,Premium,Annual,1098.59,30,19.0,4,True,2,Medium Risk
C21246,Standard,Monthly,706.33,19,47.4,2,True,1,Medium Risk
C21247,Standard,Annual,741.49,25,21.9,4,True,1,Medium Risk
C21249,Basic,Monthly,340.32,0,61.6,1,True,2,Medium Risk
C21250,Standard,Monthly,796.71,35,56.7,1,False,2,Medium Risk
C21251,Basic,Monthly,321.04,27,10.2,4,False,4,High Risk
C21253,Premium,Monthly,1294.96,32,57.6,1,True,1,Medium Risk
C21254,Premium,Monthly,1412.59,0,14.3,4,True,4,High Risk
C21255,Standard,Annual,618.77,17,24.0,3,True,1,Medium Risk
C21256,Standard,Monthly,699.58,11,23.4,4,False,4,High Risk
C21257,Standard,Annual,712.7,24,25.9,3,True,1,Medium Risk
C21258,Basic,Annual,443.62,31,17.4,5,True,2,Medium Risk
C21259,Basic,Annual,436.2,20,46.0,2,False,1,Medium Risk
C21261,Premium,Monthly,1221.56,4,56.3,2,False,3,High Risk
C21262,Basic,Monthly,458.46,34,19.2,4,False,4,High Risk
C21263,Basic,Annual,337.49,20,64.6,1,True,0,Low Risk
C21264,Basic,Monthly,490.75,25,30.1,3,False,3,High Risk
C21265,Basic,Monthly,364.77,5,53.7,2,True,2,Medium Risk
C21267,Basic,Annual,350.37,10,58.2,3,False,3,High Risk
C21268,Premium,Annual,1482.44,34,24.6,3,True,1,Medium Risk
C21270,Standard,Monthly,697.11,17,72.4,2,True,1,Medium Risk
C21271,Basic,Monthly,359.11,35,23.5,4,False,3,High Risk
C21273,Standard,Annual,781.65,32,11.8,4,True,2,Medium Risk
C21274,Basic,Monthly,386.0,1,23.6,3,False,4,High Risk
C21275,Basic,Monthly,449.25,10,25.8,4,False,4,High Risk
C21276,Standard,Monthly,833.23,21,10.3,4,False,4,High Risk
C21277,Standard,Monthly,856.3,5,38.8,3,False,4,High Risk
C21278,Standard,Monthly,763.86,9,40.0,2,True,2,Medium Risk
C21280,Basic,Annual,444.06,30,54.5,4,True,1,Medium Risk
C21281,Basic,Monthly,306.97,33,56.5,1,False,2,Medium Risk
C21282,Basic,Monthly,362.13,31,30.7,6,True,2,Medium Risk
C21283,Standard,Monthly,702.91,15,45.4,2,False,2,Medium Risk
C21284,Premium,Annual,1284.87,2,65.9,1,True,1,Medium Risk
C21285,Standard,Monthly,823.31,25,68.9,1,False,2,Medium Risk
C21287,Basic,Annual,357.15,30,49.2,4,False,2,Medium Risk
C21288,Basic,Annual,447.66,35,47.8,2,True,0,Low Risk
C21289,Basic,Monthly,434.85,30,36.6,3,False,3,High Risk
C21292,Premium,Monthly,1155.86,0,39.8,3,True,3,High Risk
C21295,Standard,Monthly,790.42,2,25.8,3,False,4,High Risk
C21296,Premium,Annual,1095.16,31,62.6,2,True,0,Low Risk
C21298,Basic,Monthly,478.43,4,8.3,4,True,4,High Risk
C21299,Standard,Annual,691.45,3,36.6,2,True,1,Medium Risk
C21303,Basic,Monthly,493.73,3,16.1,4,False,5,High Risk
C21304,Premium,Monthly,1491.82,27,25.5,3,False,3,High Risk
C21307,Premium,Monthly,1328.44,0,11.9,5,True,4,High Risk
C21309,Basic,Annual,312.07,27,41.4,3,False,2,Medium Risk
C21310,Premium,Monthly,1400.81,8,32.3,3,False,4,High Risk
C21311,Premium,Monthly,1236.3,6,50.7,3,False,4,High Risk
C21312,Premium,Annual,1213.88,21,58.8,4,True,1,Medium Risk
C21314,Basic,Annual,357.22,14,67.8,1,True,0,Low Risk
C21316,Basic,Annual,498.6,13,40.9,3,True,1,Medium Risk
C21318,Premium,Annual,1335.45,36,11.8,4,True,2,Medium Risk
C21319,Basic,Monthly,467.66,3,55.7,2,False,3,High Risk
C21321,Basic,Monthly,387.65,0,73.5,0,False,3,High Risk
C21322,Basic,Monthly,338.37,22,28.7,3,True,2,Medium Risk
C21323,Premium,Annual,1395.06,4,32.5,3,False,3,High Risk
C21324,Standard,Annual,753.58,9,37.1,4,True,2,Medium Risk
C21325,Premium,Annual,1074.32,31,71.2,1,True,0,Low Risk
C21326,Standard,Monthly,879.13,7,32.9,3,False,4,High Risk
C21327,Premium,Monthly,1046.99,35,49.8,1,False,2,Medium Risk
C21329,Premium,Annual,1295.73,36,20.7,4,True,1,Medium Risk
C21332,Basic,Monthly,345.64,12,34.9,3,False,3,High Risk
C21333,Standard,Annual,638.62,25,64.5,3,True,1,Medium Risk
C21334,Basic,Monthly,395.88,0,53.0,3,False,4,High Risk
C21336,Standard,Monthly,780.45,30,45.3,2,False,2,Medium Risk
C21337,Premium,Annual,1289.77,35,62.7,1,True,0,Low Risk
C21340,Standard,Annual,624.29,6,9.2,4,False,4,High Risk
C21341,Basic,Monthly,392.32,14,32.6,3,False,3,High Risk
C21343,Basic,Monthly,417.4,32,35.6,3,True,2,Medium Risk
C21345,Basic,Monthly,404.88,11,64.3,2,False,3,High Risk
C21347,Premium,Annual,1020.39,26,46.3,2,True,0,Low Risk
C21348,Standard,Monthly,876.92,21,31.1,3,True,2,Medium Risk
C21349,Standard,Monthly,789.97,8,23.6,3,True,3,High Risk
C21350,Premium,Monthly,1041.76,27,46.6,3,False,3,High Risk
C21351,Basic,Annual,352.38,34,15.9,4,True,2,Medium Risk
C21354,Standard,Monthly,640.81,12,51.2,2,True,1,Medium Risk
C21356,Basic,Annual,357.84,33,73.4,1,True,0,Low Risk
C21357,Standard,Annual,768.37,21,20.0,7,True,1,Medium Risk
C21358,Premium,Monthly,1125.53,7,46.0,2,False,3,High Risk
C21359,Basic,Monthly,482.97,1,73.3,4,False,4,High Risk
C21361,Standard,Monthly,867.97,13,72.3,0,False,2,Medium Risk
C21362,Basic,Monthly,409.35,9,45.8,2,False,3,High Risk
C21363,Standard,Monthly,746.77,22,43.7,3,False,3,High Risk
C21365,Basic,Annual,391.86,32,18.8,4,False,3,High Risk
C21366,Standard,Monthly,736.53,2,54.8,2,False,3,High Risk
C21367,Standard,Monthly,646.03,1,61.5,2,True,2,Medium Risk
C21368,Standard,Annual,757.12,29,38.8,3,True,1,Medium Risk
C21369,Premium,Monthly,1355.59,3,33.0,3,False,4,High Risk
C21370,Standard,Annual,891.55,36,40.3,3,False,2,Medium Risk
C21371,Standard,Annual,749.34,32,51.7,1,False,1,Medium Risk
C21374,Standard,Monthly,639.93,12,42.3,5,False,3,High Risk
C21375,Standard,Annual,845.52,33,65.2,2,False,1,Medium Risk
C21376,Basic,Monthly,384.17,6,24.5,3,True,3,High Risk
C21377,Basic,Monthly,477.52,8,51.1,5,True,3,High Risk
C21379,Basic,Annual,335.38,35,59.3,2,True,0,Low Risk
C21380,Basic,Monthly,487.87,1,41.8,4,False,4,High Risk
C21381,Basic,Monthly,357.13,30,49.1,2,True,1,Medium Risk
C21382,Premium,Monthly,1472.27,16,47.6,3,False,3,High Risk
C21383,Premium,Monthly,1029.84,17,39.5,3,False,3,High Risk
C21385,Standard,Annual,862.58,33,67.1,3,True,1,Medium Risk
C21386,Basic,Monthly,482.16,8,45.4,3,False,4,High Risk
C21387,Standard,Annual,625.86,14,48.5,2,False,1,Medium Risk
C21388,Standard,Monthly,646.4,34,65.9,1,False,2,Medium Risk
C21389,Basic,Annual,457.69,33,21.6,3,True,1,Medium Risk
C21390,Standard,Annual,646.87,28,35.1,3,True,1,Medium Risk
C21391,Premium,Monthly,1006.48,2,34.2,4,True,3,High Risk
C21392,Premium,Annual,1432.18,36,34.3,3,True,1,Medium Risk
C21393,Standard,Monthly,804.97,1,28.0,4,True,3,High Risk
C21394,Basic,Monthly,344.25,12,46.7,3,True,2,Medium Risk
C21395,Basic,Annual,322.46,30,53.4,3,True,1,Medium Risk
C21396,Basic,Annual,430.59,33,52.2,2,True,0,Low Risk
C21397,Basic,Monthly,318.24,23,39.6,4,False,3,High Risk
C21399,Premium,Annual,1286.43,16,50.7,3,True,1,Medium Risk
C21400,Basic,Annual,332.37,32,55.0,1,True,0,Low Risk
C21401,Basic,Monthly,300.34,0,46.2,4,False,4,High Risk
C21402,Standard,Annual,731.62,27,64.4,1,True,0,Low Risk
C21403,Standard,Monthly,808.09,16,7.5,4,True,3,High Risk
C21404,Standard,Annual,858.39,34,12.1,6,True,2,Medium Risk
C21406,Standard,Annual,746.29,31,54.9,3,False,2,Medium Risk
C21407,Basic,Annual,391.1,24,8.8,6,False,3,High Risk
C21409,Premium,Annual,1350.17,36,24.6,3,False,2,Medium Risk
C21411,Premium,Monthly,1319.56,33,35.1,3,True,2,Medium Risk
C21412,Basic,Annual,386.35,36,36.0,3,True,1,Medium Risk
C21413,Standard,Monthly,637.24,10,43.9,3,False,4,High Risk
C21414,Standard,Annual,652.98,31,25.4,4,False,2,Medium Risk
C21415,Standard,Annual,687.51,10,37.8,3,False,3,High Risk
C21416,Standard,Monthly,651.11,0,43.5,2,True,2,Medium Risk
C21417,Standard,Annual,760.43,32,58.0,3,True,1,Medium Risk
C21418,Standard,Annual,802.02,34,7.6,5,False,3,High Risk
C21419,Basic,Monthly,346.36,0,76.6,0,True,2,Medium Risk
C21420,Premium,Annual,1428.01,19,56.2,2,True,0,Low Risk
C21422,Standard,Annual,770.5,34,77.7,2,False,1,Medium Risk
C21423,Standard,Monthly,798.32,12,65.8,2,False,2,Medium Risk
C21424,Basic,Monthly,480.31,17,16.3,4,True,3,High Risk
C21425,Basic,Monthly,430.23,14,64.1,2,True,1,Medium Risk
C21426,Basic,Monthly,327.85,14,59.3,4,False,3,High Risk
C21427,Basic,Annual,353.34,29,24.9,6,True,1,Medium Risk
C21428,Standard,Monthly,861.46,11,53.7,2,False,3,High Risk
C21429,Basic,Monthly,447.0,6,36.4,3,True,3,High Risk
C21431,Premium,Monthly,1178.12,21,40.7,4,False,3,High Risk
C21432,Standard,Annual,871.24,29,43.7,4,True,1,Medium Risk
C21433,Premium,Annual,1475.85,19,63.6,1,True,0,Low Risk
C21434,Basic,Monthly,462.45,13,41.0,2,False,2,Medium Risk
C21435,Standard,Monthly,746.86,31,15.4,5,True,3,High Risk
C21436,Basic,Annual,303.24,27,56.9,2,True,0,Low Risk
C21437,Premium,Annual,1467.35,15,24.6,4,True,1,Medium Risk
C21438,Basic,Monthly,453.75,26,56.0,2,True,1,Medium Risk
C21440,Basic,Monthly,417.04,26,58.5,2,False,2,Medium Risk
C21441,Premium,Annual,1040.95,19,69.1,2,True,0,Low Risk
C21442,Standard,Annual,783.07,32,9.1,4,True,2,Medium Risk
C21443,Basic,Annual,368.55,13,53.1,2,True,0,Low Risk
C21444,Basic,Annual,446.5,18,0.0,5,True,2,Medium Risk
C21445,Basic,Annual,364.63,34,65.7,2,True,0,Low Risk
C21447,Standard,Annual,891.7,27,42.7,4,True,1,Medium Risk
C21448,Standard,Monthly,668.49,21,34.9,4,False,3,High Risk
C21449,Premium,Monthly,1365.24,2,30.5,2,True,2,Medium Risk
C21450,Basic,Monthly,344.25,29,16.8,5,True,3,High Risk
C21451,Standard,Monthly,816.88,9,33.5,5,True,3,High Risk
C21452,Premium,Monthly,1369.82,9,56.3,2,False,3,High Risk
C21453,Standard,Monthly,704.37,17,14.4,4,False,4,High Risk
C21454,Standard,Monthly,660.54,29,13.5,6,True,3,High Risk
C21457,Premium,Annual,1317.24,33,24.6,4,True,1,Medium Risk
C21458,Premium,Annual,1045.12,34,29.4,3,True,1,Medium Risk
C21459,Premium,Monthly,1466.53,25,43.3,3,False,3,High Risk
C21461,Basic,Annual,496.46,26,69.8,0,True,0,Low Risk
C21462,Basic,Annual,433.4,27,58.9,2,True,0,Low Risk
C21464,Standard,Monthly,850.57,28,68.7,1,True,1,Medium Risk
C21465,Standard,Monthly,890.1,1,66.0,2,False,3,High Risk
C21467,Standard,Monthly,628.61,15,18.3,3,True,3,High Risk
C21468,Basic,Monthly,303.01,6,46.5,3,False,4,High Risk
C21469,Basic,Monthly,343.77,21,30.0,3,True,2,Medium Risk
C21470,Basic,Annual,473.47,29,32.1,3,True,1,Medium Risk
C21471,Basic,Annual,353.98,34,56.2,1,True,0,Low Risk
C21472,Basic,Annual,361.25,36,51.3,2,True,0,Low Risk
C21474,Standard,Annual,872.73,35,38.1,5,True,1,Medium Risk
C21476,Basic,Monthly,310.36,16,49.1,4,True,2,Medium Risk
C21477,Basic,Monthly,455.97,15,46.7,2,False,2,Medium Risk
C21478,Standard,Monthly,654.51,11,55.7,2,False,3,High Risk
C21479,Basic,Monthly,466.61,2,71.8,2,False,3,High Risk
C21482,Basic,Monthly,441.08,6,51.6,3,False,4,High Risk
C21483,Basic,Monthly,456.75,12,58.4,3,False,3,High Risk
C21485,Premium,Monthly,1207.66,4,50.9,3,True,3,High Risk
C21486,Standard,Annual,826.97,34,63.6,1,False,1,Medium Risk
C21487,Basic,Annual,371.55,26,72.3,1,True,0,Low Risk
C21489,Premium,Annual,1493.21,24,40.4,3,True,1,Medium Risk
C21490,Standard,Monthly,810.45,5,69.5,2,True,2,Medium Risk
C21491,Standard,Annual,830.57,26,31.7,3,True,1,Medium Risk
C21492,Standard,Annual,893.6,16,53.7,2,True,0,Low Risk
C21495,Standard,Annual,819.43,2,62.1,1,True,1,Medium Risk
C21496,Basic,Monthly,363.68,6,67.8,1,True,2,Medium Risk
C21497,Basic,Monthly,411.73,27,26.8,4,False,3,High Risk
C21498,Premium,Annual,1221.41,24,41.0,2,True,0,Low Risk
C21499,Basic,Annual,431.83,10,35.3,4,False,3,High Risk
C21500,Basic,Annual,449.62,18,69.7,1,True,0,Low Risk
C21501,Basic,Monthly,303.9,31,40.9,3,True,2,Medium Risk
C21504,Standard,Monthly,826.91,1,13.0,4,False,5,High Risk
C21505,Standard,Monthly,768.91,3,39.6,3,False,4,High Risk
C21506,Standard,Monthly,768.3,9,46.5,3,False,4,High Risk
C21507,Standard,Annual,738.56,17,61.1,2,True,0,Low Risk
C21508,Premium,Monthly,1384.03,22,47.6,2,False,2,Medium Risk
C21509,Standard,Monthly,897.89,18,31.7,3,False,3,High Risk
C21510,Standard,Monthly,851.15,15,37.3,3,False,3,High Risk
C21515,Standard,Monthly,600.5,11,58.2,2,True,2,Medium Risk
C21516,Standard,Annual,746.61,27,35.9,4,False,2,Medium Risk
C21517,Standard,Annual,613.47,9,8.5,4,True,3,High Risk
C21518,Standard,Annual,852.39,18,41.7,3,True,1,Medium Risk
C21519,Basic,Monthly,384.78,6,37.8,2,True,2,Medium Risk
C21522,Basic,Annual,362.59,36,17.2,3,True,2,Medium Risk
C21523,Premium,Monthly,1149.66,36,39.6,3,True,2,Medium Risk
